Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
OR51G2	8	3	1	4	0	26	22	40	34	0.116022099447514	0	0.629834254143646	0.058506
OR51I1	21	1	0	1	0	33	18	33	54	0.0213523131672598	0	0.334519572953737	0.030717
OR51I2	15	0	1	1	0	27	17	33	42	0.0271493212669683	0	0.402714932126697	0.011237
OR51L1	17	4	1	5	0	34	18	34	51	0.0977443609022556	0	0.353383458646617	0.078704
OR51M1	14	1	1	2	0	31	19	35	45	0.0466101694915254	0	0.419491525423729	0
OR51Q1	13	4	0	4	0	29	21	33	42	0.0950226244343891	0	0.493212669683258	0.011237
OR51S1	13	3	2	5	0	47	15	47	60	0.0836012861736334	0	0.254019292604502	0.090008
OR51T1	18	2	2	4	1	35	16	31	53	0.0760869565217391	0.0199275362318841	0.304347826086957	0.057605
OR51V1	20	1	0	1	0	34	23	39	54	0.0213523131672598	0	0.423487544483986	0.0347
OR52A1	14	1	0	1	0	32	5	23	46	0.024896265560166	0	0.120331950207469	0.101333
OR52A4	11	1	0	1	0	22	6	16	33	0.0340909090909091	0	0.193181818181818	0
OR52A5	14	3	3	6	2	38	22	40	52	0.114391143911439	0.0387453874538745	0.420664206642066	0.052837
OR52B2	18	0	0	0	0	32	12	27	50	0	0	0.245210727969349	0.055629
OR52B4	9	1	1	2	0	27	12	30	36	0.0575916230366492	0	0.335078534031414	0.012308
OR52B6	7	0	0	0	0	16	14	23	23	0	0	0.587301587301587	0.029576
OR52D1	18	3	1	4	0	34	11	22	52	0.0774907749077491	0	0.217712177121771	0
OR52E2	8	2	1	3	1	32	8	27	40	0.0758293838862559	0.0260663507109005	0.208530805687204	0.055629
OR52E4	16	4	1	5	0	34	22	35	50	0.0996168582375479	0	0.436781609195402	0.037073
OR52E6	11	0	0	0	1	27	18	34	38	0	0.027363184079602	0.467661691542289	0.044802
OR52E8	15	2	0	2	0	33	10	26	48	0.0438247011952191	0	0.215139442231076	0.037355
OR52H1	10	0	2	2	0	22	10	21	32	0.064327485380117	0	0.315789473684211	0.017224
OR52I1	3	1	0	1	0	9	1	6	12	0.0845070422535211	0	0.126760563380282	0
OR52I2	7	0	0	0	0	13	1	7	20	0	0	0.0810810810810811	0
OR52J3	15	5	0	5	0	40	24	44	55	0.0909090909090909	0	0.433566433566434	0.078503
OR52K1	11	1	1	2	0	26	14	28	37	0.0561224489795918	0	0.377551020408163	0.100353
OR52K2	9	1	0	1	0	20	13	23	29	0.0384615384615385	0	0.442307692307692	0.041059
OR52L1	14	1	0	1	0	25	7	18	39	0.029126213592233	0	0.189320388349515	0.065319
OR52M1	14	1	1	2	0	23	17	26	37	0.0561224489795918	0	0.454081632653061	0.066347
OR52N1	14	3	0	3	0	29	29	41	43	0.0707964601769911	0	0.65929203539823	0.070173
OR52N2	9	2	0	2	0	23	12	26	32	0.064327485380117	0	0.374269005847953	0.026595
OR52N4	10	0	1	1	0	29	13	36	39	0.029126213592233	0	0.33495145631068	0.028513
OR52N5	15	3	1	4	0	29	15	25	44	0.0909090909090909	0	0.341991341991342	0.01463
OR52R1	15	2	1	3	1	36	18	35	51	0.0601503759398496	0.0206766917293233	0.353383458646617	0.029947
OR52W1	4	0	1	1	0	13	4	12	17	0.0625	0	0.25	0
OR56A1	7	2	2	4	0	30	15	37	37	0.107142857142857	0	0.403061224489796	0.070439
OR56A3	27	4	0	4	0	47	16	32	74	0.0551181102362205	0	0.220472440944882	0.031525
OR56A4	15	2	2	4	0	27	15	23	42	0.0950226244343891	0	0.357466063348416	0.029576
OR56A5	5	0	0	0	0	10	5	10	15	0	0	0.337209302325581	0.033269
OR56B1	6	0	2	2	0	20	11	24	26	0.0780141843971631	0	0.418439716312057	0
OR56B4	6	3	1	4	0	20	13	23	26	0.148936170212766	0	0.48936170212766	0.052325
OR5A1	25	5	0	5	0	42	14	28	67	0.0751445086705202	0	0.213872832369942	0.043891
OR5A2	10	0	1	1	2	24	19	31	34	0.0331491712707182	0.0580110497237569	0.546961325966851	0
OR5AC2	9	4	0	4	0	30	21	37	39	0.101941747572816	0	0.529126213592233	0.062016
OR5AK2	8	1	0	1	2	17	7	12	25	0.0441176470588235	0.0772058823529412	0.286764705882353	0
OR5AN1	10	4	0	4	0	25	10	23	35	0.112903225806452	0	0.290322580645161	0.029576
OR5AP2	9	3	2	5	0	29	16	34	38	0.129353233830846	0	0.417910447761194	0.020922
OR5AR1	14	4	0	4	0	37	17	40	51	0.0789473684210526	0	0.334586466165414	0.018448
OR5AS1	23	2	0	2	1	59	34	67	82	0.0261282660332542	0.0130641330166271	0.413301662707838	0.101035
OR5AU1	10	0	0	0	0	25	5	22	35	0	0	0.155913978494624	0.030717
OR5B12	15	1	3	4	0	41	14	38	56	0.0721649484536082	0	0.254295532646048	0.018896
OR5B17	9	2	2	4	1	37	17	43	46	0.0871369294605809	0.0228215767634855	0.369294605809129	0.024398
OR5B2	19	0	0	0	0	35	12	30	54	0	0	0.227758007117438	0.041738
OR5B21	7	0	0	0	0	19	15	31	26	0	0	0.560283687943262	0.032375
OR5B3	11	2	1	3	0	32	15	34	43	0.0707964601769911	0	0.349557522123894	0.01092
OR5C1	5	0	0	0	0	22	5	22	27	0	0	0.198630136986301	0.030717
OR5D13	23	6	2	8	1	66	27	64	89	0.0899122807017544	0.0120614035087719	0.304824561403509	0.090667
OR5D14	22	2	2	4	0	62	32	74	84	0.0487238979118329	0	0.380510440835267	0.079791
OR5D16	22	3	1	4	0	46	19	41	68	0.0598290598290598	0	0.282051282051282	0.009119
OR5D18	38	2	0	2	0	72	22	57	110	0.0196078431372549	0	0.203208556149733	0.056218
OR5E1P	0	0	1	1	0	1	0	0	1	0.375	0	0	0
OR5F1	21	1	1	2	0	46	22	46	67	0.0317919075144509	0	0.329479768786127	0.053366
OR5H1	5	2	3	5	0	13	12	15	18	0.257425742574257	0	0.633663366336634	0.041738
OR5H14	7	1	1	2	0	19	7	18	26	0.0780141843971631	0	0.276595744680851	0.03625
OR5H15	3	0	1	1	0	12	9	15	15	0.0697674418604651	0	0.569767441860465	0.023427
OR5H2	13	0	0	0	1	25	16	26	38	0	0.027363184079602	0.417910447761194	0.046222
OR5H6	8	5	0	5	0	29	13	30	37	0.13265306122449	0	0.352040816326531	0.050711
OR5I1	16	0	1	1	0	42	32	61	58	0.0199335548172757	0	0.54485049833887	0.133424
OR5J2	16	2	2	4	0	37	25	44	53	0.0760869565217391	0	0.467391304347826	0.038283
OR5K1	1	0	0	0	0	6	13	18	7	0	0	1.5	0.11489
OR5K2	2	0	0	0	0	8	2	8	10	0	0	0.229508196721311	0.039755
OR5K3	8	1	0	1	0	22	10	25	30	0.0372670807453416	0	0.335403726708075	0.027522
OR5K4	13	1	1	2	1	30	20	38	43	0.0486725663716814	0.0243362831858407	0.460176991150442	0.055098
OR5L1	26	1	1	2	0	60	20	54	86	0.0249433106575964	0	0.235827664399093	0.075708
OR5L2	16	3	0	3	0	47	29	59	63	0.049079754601227	0	0.457055214723926	0.047716
OR5M1	4	0	0	0	0	10	1	7	14	0	0	0.111111111111111	0.059612
OR5M10	5	0	0	0	1	17	7	18	22	0	0.0454545454545455	0.322314049586777	0.136676
OR5M11	16	4	0	4	0	35	24	44	51	0.0789473684210526	0	0.466165413533835	0.016493
OR5M3	7	0	0	0	0	9	6	11	16	0	0	0.373626373626374	0
OR5M8	11	2	0	2	1	29	19	35	40	0.052132701421801	0.0260663507109005	0.469194312796208	0.03793
OR5M9	12	1	0	1	0	35	22	48	47	0.024390243902439	0	0.463414634146341	0.099411
OR5P2	6	1	2	3	0	30	17	40	36	0.0837696335078534	0	0.465968586387435	0.033269
OR5P3	14	0	2	2	1	32	9	25	46	0.045643153526971	0.0228215767634855	0.203319502074689	0.027522
OR5R1	24	1	1	2	0	42	33	49	66	0.032258064516129	0	0.495601173020528	0.065248
OR5T1	15	2	1	3	2	44	28	54	59	0.0522875816993464	0.0343137254901961	0.470588235294118	0.046667
OR5T2	30	1	0	1	2	60	18	48	90	0.0130151843817787	0.0227765726681128	0.203904555314534	0.028513
OR5T3	18	0	1	1	1	36	27	46	54	0.0213523131672598	0.0195729537366548	0.494661921708185	0.015822
OR5V1	12	2	1	3	0	29	11	26	41	0.0740740740740741	0	0.273148148148148	0.037355
OR5W2	24	4	1	5	1	53	23	57	77	0.0656565656565657	0.0138888888888889	0.30050505050505	0.130077
OR6A2	21	1	1	2	0	42	19	38	63	0.0337423312883436	0	0.303680981595092	0.088347
OR6B1	15	2	2	4	0	35	15	32	50	0.0804597701149425	0	0.302681992337165	0.022105
OR6B2	2	1	0	1	0	4	1	2	6	0.146341463414634	0	0.219512195121951	0
OR6B3	4	1	0	1	0	10	1	6	14	0.0740740740740741	0	0.111111111111111	0.048728
OR6C1	17	1	1	2	0	30	8	20	47	0.0447154471544715	0	0.178861788617886	0.045425
OR6C2	17	0	2	2	2	30	11	22	47	0.0447154471544715	0.0426829268292683	0.239837398373984	0.054501
OR6C3	8	0	2	2	0	16	8	15	24	0.083969465648855	0	0.33587786259542	0.023427
OR6C4	11	1	0	1	1	27	4	20	38	0.0298507462686567	0.027363184079602	0.119402985074627	0.033269
OR6C6	13	0	0	0	0	30	9	27	43	0	0	0.216814159292035	0
OR6C65	7	0	5	5	0	23	10	23	30	0.161490683229814	0	0.335403726708075	0.029576
OR6C68	6	1	0	1	0	13	8	16	19	0.0566037735849057	0	0.415094339622642	0
OR6C70	8	0	0	0	0	22	9	24	30	0	0	0.304347826086957	0.039755
OR6C74	10	2	2	4	0	23	11	21	33	0.119318181818182	0	0.335227272727273	0.056861
OR6C75	13	1	2	3	0	30	20	33	43	0.0707964601769911	0	0.460176991150442	0.067239
OR6C76	14	0	0	0	0	19	7	13	33	0	0	0.221590909090909	0
OR6F1	25	1	3	4	0	51	23	51	76	0.0537084398976982	0	0.304347826086957	0.027051
OR6K2	23	5	0	5	0	54	30	60	77	0.0656565656565657	0	0.388888888888889	0.023427
OR6K3	12	2	0	2	0	30	29	48	42	0.0497737556561086	0	0.67420814479638	0.034405
OR6K6	14	1	0	1	0	34	21	43	48	0.0239043824701195	0	0.434262948207171	0.016851
OR6M1	16	1	0	1	0	32	13	34	48	0.0239043824701195	0	0.274900398406374	0.029947
OR6N1	20	3	0	3	0	46	32	59	66	0.0469208211143695	0	0.480938416422287	0.037798
OR6N2	19	4	2	6	0	37	26	41	56	0.106529209621993	0	0.460481099656357	0.032594
OR6P1	2	0	0	0	0	6	4	7	8	0	0	0.470588235294118	0
OR6Q1	8	2	0	2	0	19	12	22	27	0.0753424657534247	0	0.438356164383562	0.016493
OR6S1	10	1	1	2	0	24	9	22	34	0.0607734806629834	0	0.270718232044199	0.042437
OR6T1	17	2	0	2	0	43	15	39	60	0.0353697749196141	0	0.254019292604502	0.050996
OR6V1	11	0	2	2	0	24	21	33	35	0.0591397849462366	0	0.586021505376344	0.038824
OR6W1P	0	1	0	1	0	3	0	2	3	0.230769230769231	0	0	0
OR6X1	11	3	1	4	0	27	8	21	38	0.104477611940299	0	0.218905472636816	0.017224
OR6Y1	23	2	1	3	0	42	19	35	65	0.0476190476190476	0	0.294642857142857	0.029213
OR7A10	8	0	3	3	0	16	5	12	24	0.122137404580153	0	0.221374045801527	0
OR7A17	10	1	1	2	0	18	8	15	28	0.0728476821192053	0	0.291390728476821	0
OR7A5	4	1	1	2	0	18	6	21	22	0.0909090909090909	0	0.28099173553719	0
OR7C1	9	1	4	5	0	21	13	21	30	0.161490683229814	0	0.428571428571429	0
OR7C2	10	0	0	0	0	18	5	11	28	0	0	0.19205298013245	0
OR7D2	13	3	1	4	0	34	7	25	47	0.0853658536585366	0	0.158536585365854	0.102905
OR7D4	8	1	1	2	0	16	4	10	24	0.083969465648855	0	0.183206106870229	0.033269
OR7E156P	0	0	0	0	0	1	0	0	1	0	0	0	0
OR7E24	10	0	0	0	0	15	10	15	25	0	0	0.397058823529412	0.054115
OR7E5P	2	0	0	0	0	5	1	4	7	0	0	0.195652173913043	0
OR7G1	10	2	2	4	2	28	7	19	38	0.104477611940299	0.0522388059701493	0.194029850746269	0.018896
OR7G2	10	1	0	1	1	20	10	22	30	0.0372670807453416	0.0341614906832298	0.335403726708075	0.016493
OR7G3	14	1	4	5	0	25	10	17	39	0.12621359223301	0	0.262135922330097	0.03793
OR8A1	15	0	0	0	0	29	11	25	44	0	0	0.255411255411255	0.027522
OR8B12	22	0	0	0	0	31	15	25	53	0	0	0.286231884057971	0.027522
OR8B2	0	0	0	0	0	1	4	4	1	0	0	1.5	0
OR8B3	1	0	0	0	0	1	3	4	2	0	0	0.904761904761905	0.058892
OR8B4	18	1	3	4	0	40	18	36	58	0.0697674418604651	0	0.312292358803987	0.029213
OR8B8	17	1	2	3	1	30	17	29	47	0.0650406504065041	0.0223577235772358	0.361788617886179	0.024148
OR8D1	12	0	0	0	0	35	19	44	47	0	0	0.402439024390244	0.051383
OR8D2	24	1	1	2	1	41	18	34	65	0.0327380952380952	0.0163690476190476	0.279761904761905	0.104092
OR8D4	8	1	3	4	0	32	14	35	40	0.0995260663507109	0	0.350710900473934	0.058841
OR8G1	0	0	0	0	0	1	0	1	1	0	0	0	0
OR8G2	4	0	2	2	0	10	6	10	14	0.135802469135802	0	0.419753086419753	0
OR8G7P	1	0	0	0	0	0	1	0	1	0	0	0.5625	0
OR8H1	13	1	0	1	0	36	13	37	49	0.0234375	0	0.26953125	0.042155
OR8H2	18	3	1	4	0	41	24	41	59	0.0686274509803922	0	0.405228758169935	0.096047
OR8H3	17	0	0	0	1	32	18	33	49	0	0.021484375	0.3671875	0.132161
OR8I2	16	2	4	6	1	46	9	33	62	0.0965732087227414	0.0171339563862928	0.152647975077882	0.030717
OR8J1	15	4	1	5	0	29	26	36	44	0.112554112554113	0	0.58008658008658	0.063262
OR8J3	23	1	1	2	1	51	24	52	74	0.0288713910761155	0.0144356955380577	0.325459317585302	0.056284
OR8K1	20	0	1	1	1	40	19	42	60	0.0192926045016077	0.0176848874598071	0.318327974276527	0.050742
OR8K3	21	3	1	4	0	54	19	52	75	0.0544041450777202	0	0.256476683937824	0.059954
OR8K5	13	3	0	3	0	34	25	45	47	0.0650406504065041	0	0.524390243902439	0.035795
OR8S1	16	2	0	2	2	34	10	27	50	0.0421455938697318	0.0402298850574713	0.206896551724138	0
OR8U1	3	0	1	1	0	11	5	13	14	0.0740740740740741	0	0.358024691358025	0
OR9A2	13	3	0	3	0	27	13	24	40	0.0758293838862559	0	0.327014218009479	0.050315
OR9A4	24	3	0	3	0	39	11	25	63	0.049079754601227	0	0.180981595092025	0.027522
OR9G1	13	1	1	2	1	22	11	17	35	0.0591397849462366	0.0295698924731183	0.317204301075269	0.020922
OR9G4	19	1	0	1	0	31	21	37	50	0.0229885057471264	0	0.417624521072797	0.010068
OR9G9	6	0	0	0	0	16	5	15	22	0	0	0.239669421487603	0
OR9I1	20	1	1	2	0	29	14	22	49	0.04296875	0	0.2890625	0.054501
OR9K2	10	0	0	0	2	25	15	30	35	0	0.0564516129032258	0.424731182795699	0.023427
OR9Q1	17	0	0	0	0	29	13	27	46	0	0	0.286307053941909	0.045107
OR9Q2	16	2	0	2	0	30	15	28	46	0.045643153526971	0	0.327800829875519	0.024913
ORAI1	4	0	1	1	0	8	9	12	12	0.0845070422535211	0	0.690140845070423	0
ORAI2	6	0	0	0	2	13	11	17	19	0	0.0990566037735849	0.556603773584906	0.020922
ORAI3	5	0	1	1	0	11	4	10	16	0.0659340659340659	0	0.263736263736264	0.054115
ORAOV1	0	0	0	0	1	4	2	7	4	0	0.17741935483871	0.451612903225806	0
ORC1	13	2	1	3	1	29	14	28	42	0.0723981900452489	0.0248868778280543	0.334841628959276	0
ORC2	11	3	0	3	4	20	9	14	31	0.0963855421686747	0.123493975903614	0.295180722891566	0
ORC3	6	3	0	3	1	21	5	17	27	0.10958904109589	0.0376712328767123	0.198630136986301	0
ORC4	7	1	0	1	1	15	4	11	22	0.0495867768595041	0.0454545454545455	0.198347107438017	0.030717
ORC5	6	3	0	3	3	16	8	14	22	0.132231404958678	0.128099173553719	0.363636363636364	0
ORC6	0	0	0	0	1	3	4	6	3	0	0.211538461538462	0.923076923076923	0
ORM1	1	0	0	0	1	5	2	5	6	0	0.134146341463415	0.341463414634146	0
ORM2	1	0	0	0	0	2	0	1	3	0	0	0	0
ORMDL1	3	0	0	0	1	5	3	4	8	0	0.107843137254902	0.372549019607843	0
ORMDL2	2	0	1	1	0	4	2	3	6	0.146341463414634	0	0.341463414634146	0
ORMDL3	2	0	0	0	1	6	6	9	8	0	0.107843137254902	0.666666666666667	0
OS9	9	2	0	2	1	22	18	29	31	0.0662650602409639	0.0331325301204819	0.566265060240964	0.012712
OSBP	8	4	0	4	0	20	22	32	28	0.139072847682119	0	0.754966887417219	0.011573
OSBP2	13	1	1	2	0	25	22	32	38	0.054726368159204	0	0.567164179104478	0.011573
OSBPL10	16	3	2	5	0	35	21	35	51	0.0977443609022556	0	0.409774436090226	0
OSBPL11	4	3	1	4	0	19	8	19	23	0.166666666666667	0	0.349206349206349	0.018896
OSBPL1A	12	1	3	4	2	26	20	30	38	0.104477611940299	0.0522388059701493	0.517412935323383	0.012308
OSBPL2	9	1	0	1	2	20	7	18	29	0.0384615384615385	0.0673076923076923	0.25	0
OSBPL3	17	1	5	6	2	39	23	35	56	0.106529209621993	0.0360824742268041	0.40893470790378	0.020376
OSBPL5	15	2	1	3	2	26	17	25	41	0.0740740740740741	0.0486111111111111	0.412037037037037	0
OSBPL6	12	4	1	5	9	32	35	44	44	0.112554112554113	0.196969696969697	0.774891774891775	0
OSBPL7	13	2	1	3	2	28	19	30	41	0.0740740740740741	0.0486111111111111	0.458333333333333	0
OSBPL8	8	2	0	2	4	26	20	36	34	0.0607734806629834	0.113259668508287	0.574585635359116	0.010337
OSBPL9	5	4	0	4	1	17	6	12	22	0.173553719008264	0.0454545454545455	0.28099173553719	0
OSCAR	3	0	0	0	0	5	4	6	8	0	0	0.470588235294118	0
OSCP1	10	1	0	1	1	22	7	19	32	0.0350877192982456	0.0321637426900585	0.228070175438596	0.0347
OSER1	6	2	2	4	3	19	6	12	25	0.154411764705882	0.113970588235294	0.25	0
OSGEP	5	0	0	0	0	6	8	9	11	0	0	0.666666666666667	0
OSGEPL1	2	0	1	1	0	6	3	7	8	0.117647058823529	0	0.372549019607843	0
OSGIN1	6	1	0	1	0	16	7	16	22	0.0495867768595041	0	0.322314049586777	0.022105
OSGIN2	1	0	1	1	1	16	10	21	17	0.0625	0.0572916666666667	0.5625	0.017224
OSM	5	0	1	1	0	11	1	6	16	0.0659340659340659	0	0.0989010989010989	0
OSMR	24	4	0	4	2	68	23	63	92	0.0445859872611465	0.0222929936305733	0.252653927813163	0.006004
OSR1	7	0	0	0	0	11	5	10	18	0	0	0.287128712871287	0
OSR2	12	0	2	2	2	29	11	24	41	0.0509259259259259	0.0486111111111111	0.273148148148148	0.015203
OST4	0	0	0	0	0	1	0	0	1	0	0	0	0
OSTC	2	0	0	0	1	2	3	2	4	0	0.17741935483871	0.612903225806452	0
OSTF1	2	0	0	0	0	2	0	0	4	0	0	0	0
OSTM1	3	0	1	1	1	7	6	8	10	0.0983606557377049	0.0901639344262295	0.557377049180328	0
OSTN	1	0	0	0	1	4	7	9	5	0	0.152777777777778	1.08333333333333	0
OTC	6	0	0	0	2	12	14	19	18	0	0.103960396039604	0.732673267326733	0.018896
OTOA	26	1	1	2	0	47	15	40	73	0.0292553191489362	0	0.210106382978723	0.026011
OTOF	43	7	4	11	9	105	63	116	148	0.0745672436750999	0.0605858854860186	0.424766977363515	0.027206
OTOG	0	1	0	1	0	4	1	4	4	0.193548387096774	0	0.290322580645161	0
OTOGL	9	4	0	4	3	38	10	33	47	0.0853658536585366	0.0630081300813008	0.219512195121951	0.021497
OTOL1	16	4	1	5	0	43	19	42	59	0.0849673202614379	0	0.323529411764706	0.044648
OTOP1	9	1	3	4	1	25	11	22	34	0.116022099447514	0.0303867403314917	0.325966850828729	0.066221
OTOP2	15	1	1	2	0	26	24	32	41	0.0509259259259259	0	0.574074074074074	0.068642
OTOP3	9	2	0	2	1	22	17	29	31	0.0662650602409639	0.0331325301204819	0.536144578313253	0
OTOR	1	0	0	0	2	7	8	12	8	0	0.205882352941176	0.862745098039216	0.048728
OTOS	3	0	0	0	0	7	1	4	10	0	0	0.147540983606557	0
OTP	7	0	1	1	0	12	8	12	19	0.0566037735849057	0	0.415094339622642	0.028513
OTUB1	4	1	1	2	0	13	5	9	17	0.114583333333333	0	0.302083333333333	0
OTUB2	1	0	0	0	2	4	2	3	5	0	0.291666666666667	0.388888888888889	0
OTUD1	1	0	0	0	0	1	0	1	2	0	0	0	0
OTUD3	2	0	2	2	0	8	1	5	10	0.180327868852459	0	0.147540983606557	0
OTUD4	5	3	1	4	1	19	13	22	24	0.16030534351145	0.0419847328244275	0.526717557251908	0.016493
OTUD5	6	0	0	0	1	13	8	15	19	0	0.0518867924528302	0.415094339622642	0.023427
OTUD6A	8	1	0	1	2	18	17	28	26	0.0425531914893617	0.074468085106383	0.631205673758865	0.035203
OTUD6B	2	0	1	1	0	11	2	9	13	0.0789473684210526	0	0.184210526315789	0
OTUD7A	17	3	0	3	2	29	32	42	46	0.0663900414937759	0.0435684647302905	0.680497925311203	0.038283
OTUD7B	7	3	3	6	1	28	15	33	35	0.166666666666667	0.0295698924731183	0.424731182795699	0
OTULIN	8	0	1	1	0	10	8	9	18	0.0594059405940594	0	0.435643564356436	0
OTX1	17	0	0	0	1	23	12	16	40	0	0.0260663507109005	0.303317535545024	0.022105
OTX2	9	4	3	7	1	22	9	15	31	0.216867469879518	0.0331325301204819	0.295180722891566	0.076622
OVCA2	3	0	1	1	0	7	0	3	10	0.0983606557377049	0	0	0
OVCH1	25	6	1	7	5	83	35	85	108	0.0653357531760436	0.0462794918330309	0.32486388384755	0.021149
OVCH2	5	0	0	0	0	15	7	18	20	0	0	0.351351351351351	0
OVGP1	5	3	1	4	0	32	15	41	37	0.107142857142857	0	0.403061224489796	0.033269
OVOL1	1	0	1	1	0	8	4	9	9	0.107142857142857	0	0.428571428571429	0
OVOL2	3	0	2	2	0	8	14	17	11	0.166666666666667	0	1.12121212121212	0
OXA1L	5	0	1	1	0	17	6	20	22	0.0495867768595041	0	0.28099173553719	0.018021
OXCT1	6	1	0	1	3	18	10	18	24	0.0458015267175573	0.118320610687023	0.412213740458015	0.019858
OXCT2	0	0	0	0	0	0	1	1	0	0	0	0.818181818181818	0
OXER1	5	0	2	2	0	14	8	19	19	0.10377358490566	0	0.415094339622642	0.0347
OXGR1	9	2	1	3	1	26	5	17	35	0.0860215053763441	0.0295698924731183	0.155913978494624	0.03793
OXLD1	2	1	1	2	0	6	1	3	8	0.215686274509804	0	0.176470588235294	0
OXNAD1	3	1	0	1	0	10	6	12	13	0.0789473684210526	0	0.447368421052632	0
OXR1	10	3	0	3	2	22	19	29	32	0.0935672514619883	0.0614035087719298	0.578947368421053	0
OXSM	5	2	1	3	0	14	15	22	19	0.150943396226415	0	0.745283018867925	0.016493
OXSR1	4	1	0	1	2	13	10	16	17	0.0625	0.109375	0.5625	0
OXT	2	0	0	0	0	4	1	4	6	0	0	0.219512195121951	0.058892
OXTR	6	0	0	0	0	12	6	13	18	0	0	0.336633663366337	0
P2RX1	11	1	0	1	2	20	9	15	31	0.036144578313253	0.0632530120481928	0.295180722891566	0
P2RX2	7	4	2	6	1	23	10	18	30	0.192546583850932	0.0341614906832298	0.335403726708075	0
P2RX3	18	1	1	2	3	26	17	22	44	0.0476190476190476	0.0670995670995671	0.385281385281385	0.016493
P2RX4	7	0	1	1	2	14	3	7	21	0.0517241379310345	0.0905172413793103	0.163793103448276	0
P2RX5	6	0	1	1	2	18	12	24	24	0.0458015267175573	0.0801526717557252	0.488549618320611	0
P2RX6	8	0	3	3	1	14	4	6	22	0.132231404958678	0.0454545454545455	0.198347107438017	0
P2RX7	11	1	1	2	2	20	9	13	31	0.0662650602409639	0.0632530120481928	0.295180722891566	0
P2RY1	15	2	0	2	0	23	13	20	38	0.054726368159204	0	0.343283582089552	0.018021
P2RY10	27	1	1	2	0	50	22	50	77	0.0277777777777778	0	0.287878787878788	0.051082
P2RY12	5	0	0	0	0	12	9	17	17	0	0	0.510416666666667	0.020922
P2RY13	7	1	1	2	0	16	13	20	23	0.0873015873015873	0	0.547619047619048	0.018021
P2RY14	10	1	0	1	0	19	4	14	29	0.0384615384615385	0	0.153846153846154	0.024913
P2RY2	15	1	0	1	0	28	11	25	43	0.0265486725663717	0	0.261061946902655	0
P2RY4	5	0	0	0	0	11	6	13	16	0	0	0.373626373626374	0
P2RY6	7	2	0	2	0	13	12	16	20	0.0990990990990991	0	0.576576576576577	0.039755
P2RY8	15	1	1	2	0	31	19	35	46	0.045643153526971	0	0.410788381742739	0.020376
P3H1	13	1	3	4	2	21	19	25	34	0.116022099447514	0.0580110497237569	0.546961325966851	0.027522
P3H2	15	0	0	0	4	37	22	43	52	0	0.0756457564575646	0.420664206642066	0.024398
P3H3	6	3	0	3	2	30	0	19	36	0.0837696335078534	0.0549738219895288	0	0.018896
P3H4	2	0	0	0	0	3	3	4	5	0	0	0.527777777777778	0
P4HA1	5	1	1	2	2	13	6	12	18	0.108910891089109	0.103960396039604	0.336633663366337	0
P4HA2	8	4	0	4	2	20	11	20	28	0.139072847682119	0.0695364238410596	0.390728476821192	0.018021
P4HA3	11	4	2	6	1	25	10	18	36	0.162303664921466	0.0287958115183246	0.282722513089005	0.019858
P4HB	9	1	1	2	1	21	8	18	30	0.0683229813664596	0.0341614906832298	0.273291925465839	0.019858
P4HTM	6	1	3	4	0	17	15	22	23	0.166666666666667	0	0.626984126984127	0
PA2G4	4	1	0	1	2	11	9	13	15	0.0697674418604651	0.122093023255814	0.569767441860465	0.026595
PAAF1	9	0	1	1	1	21	9	19	30	0.0372670807453416	0.0341614906832298	0.304347826086957	0.018896
PABPC1	7	1	4	5	2	27	5	20	34	0.143646408839779	0.0580110497237569	0.160220994475138	0
PABPC1L	9	2	0	2	3	20	11	17	29	0.0705128205128205	0.0993589743589744	0.378205128205128	0.03793
PABPC1P2	3	2	0	2	0	25	0	18	28	0.0728476821192053	0	0	0
PABPC3	9	2	2	4	0	39	22	46	48	0.0836653386454183	0	0.454183266932271	0.029576
PABPC4	5	2	3	5	0	25	11	28	30	0.161490683229814	0	0.366459627329193	0.024913
PABPC4L	1	2	0	2	0	5	4	6	6	0.268292682926829	0	0.585365853658537	0
PABPC5	19	3	0	3	0	46	30	59	65	0.0476190476190476	0	0.458333333333333	0.038182
PABPN1	2	0	0	0	0	6	1	6	8	0	0	0.176470588235294	0
PABPN1L	1	0	1	1	1	2	5	4	3	0.230769230769231	0.211538461538462	1.11538461538462	0
PACRG	10	3	0	3	1	17	13	17	27	0.10958904109589	0.0376712328767123	0.472602739726027	0.020922
PACRGL	3	2	0	2	1	14	4	14	17	0.114583333333333	0.0572916666666667	0.25	0.043891
PACS1	14	1	2	3	3	38	20	38	52	0.0590405904059041	0.0571955719557196	0.383763837638376	0.010068
PACS2	4	1	1	2	3	24	20	36	28	0.0728476821192053	0.102649006622517	0.688741721854305	0
PACSIN1	10	1	2	3	2	23	7	15	33	0.0909090909090909	0.0596590909090909	0.221590909090909	0.041738
PACSIN2	5	4	0	4	2	15	12	17	20	0.189189189189189	0.0945945945945946	0.576576576576577	0.03793
PACSIN3	6	1	0	1	0	12	9	16	18	0.0594059405940594	0	0.485148514851485	0.041738
PADI1	11	1	0	1	1	24	18	31	35	0.032258064516129	0.0295698924731183	0.505376344086022	0.011929
